,specimen_id,image_series_id,errors,layer_depth,layer_thickness,normalized_layer_depth,normalized_depth,absolute_depth,cortex_thickness,wm_distance,layer
97,652959904,656876830,[],62.95906394253925,127.97519330497562,0.49196303062033686,0.06999909488547902,66.51403819288092,950.2128320616177,883.6987938687369,Layer1
98,653024237,656877122,[],198.29646454021528,293.6017415060217,0.6753926714571217,0.30115794872506535,305.0444275147169,1012.9051177500203,707.8606902353034,Layer2/3
99,653024481,656877160,No soma centers found.,,,,,,,,
100,653031656,656877293,[],47.08092471918828,107.55368206029334,0.4377434953160903,0.05673768246047462,51.74218634649699,911.9545265625246,860.2123402160277,Layer1
101,653031614,656877318,No soma centers found.,,,,,,,,
102,656705665,657959457,No soma centers found.,,,,,,,,
103,656912028,657966672,No soma centers found.,,,,,,,,
104,656993846,657970304,No soma centers found.,,,,,,,,
105,657185314,657979939,[],111.32554775560389,119.70002099823432,0.9300378297949174,0.12342297118069287,111.3255477556038,901.9840204026665,790.6584726470627,Layer1
106,657194483,657981905,[],1.255372184351434,184.9936608623707,0.006786028118473694,0.11983764673399702,93.41792050115838,779.5373411205047,686.1194206193463,Layer2/3
107,657532988,659953565,No soma centers found.,,,,,,,,
108,657585527,659953585,[],102.68572210508493,146.86888475371666,0.6991659416307128,0.12612405768160392,105.9001771671807,839.6508890835264,733.7507119163457,Layer1
109,657945461,661409160,No soma centers found.,,,,,,,,
110,658061248,661409656,No soma centers found.,,,,,,,,
111,658068133,661409772,[],33.011764449535974,86.8467826193265,0.38011499624845835,0.04182340621786897,34.261557232186014,819.1957645369359,784.93420730475,Layer1
112,658075752,661409772,[],25.59986338333825,74.74748494558584,0.34248461205048253,0.0349250817698907,28.671321093559637,820.9378372387233,792.2665161451637,Layer1
113,658089840,661409951,No soma centers found.,,,,,,,,
114,658103346,661410022,No soma centers found.,,,,,,,,
115,658124114,661410352,No soma centers found.,,,,,,,,
116,658411218,661410621,No soma centers found.,,,,,,,,
117,658435131,661411075,[],44.06728533074743,209.598249263519,0.21024643805752166,0.7602284800805097,662.5209878102285,871.4761485127026,208.95516070247416,Layer6a
118,658441785,661411172,No soma centers found.,,,,,,,,
119,658477694,661411192,No soma centers found.,,,,,,,,
120,658603411,661411437,No soma centers found.,,,,,,,,
121,659147142,661412199,No soma centers found.,,,,,,,,
122,659678793,663426098,No soma centers found.,,,,,,,,
123,659697295,663427224,[],60.61956549598306,190.09925677735117,0.3188837585355852,0.18787455958234597,160.1426543369823,852.3913758892476,692.2487215522652,Layer2/3
124,659700506,663427224,Missing soma center,,,,,,,,
125,660286172,663434627,No soma centers found.,,,,,,,,
126,660660732,663437070,No soma centers found.,,,,,,,,
127,661401628,665415619,No soma centers found.,,,,,,,,
128,661422469,665417932,No soma centers found.,,,,,,,,
129,667306013,672141699,No soma centers found.,,,,,,,,
130,667300994,672142643,No soma centers found.,,,,,,,,
131,667319630,672143629,No soma centers found.,,,,,,,,
132,667321194,672144310,No soma centers found.,,,,,,,,
133,667320923,672145096,No soma centers found.,,,,,,,,
134,667478506,672149439,No soma centers found.,,,,,,,,
135,667585479,672150340,No soma centers found.,,,,,,,,
136,667478348,672150892,No soma centers found.,,,,,,,,
137,667490926,672152270,No soma centers found.,,,,,,,,
138,667492404,672154153,No soma centers found.,,,,,,,,
139,667492978,672155423,No soma centers found.,,,,,,,,
140,667493822,672156416,No soma centers found.,,,,,,,,
141,667496244,672156997,No soma centers found.,,,,,,,,
142,668319974,672160421,No soma centers found.,,,,,,,,
143,668292781,672160898,No soma centers found.,,,,,,,,
144,668242473,672161754,No soma centers found.,,,,,,,,
145,668426472,672162868,No soma centers found.,,,,,,,,
146,668423181,672163091,No soma centers found.,,,,,,,,
147,668489573,672164922,No soma centers found.,,,,,,,,
148,667492234,672171540,[],72.94376846673823,121.78327598001263,0.5989637565564416,0.0955034156108348,77.42833332773526,810.7388917192933,733.3105583915581,Layer1
149,669522853,674243183,No soma centers found.,,,,,,,,
150,669523148,674243301,[],72.50357377144408,260.7255566930365,0.27808387751111674,0.18548301727207295,175.24566003625324,944.8070373968351,769.5613773605818,Layer2/3
151,669567574,674243301,Missing soma center,,,,,,,,
152,670534322,674246660,No soma centers found.,,,,,,,,
153,670556259,674246719,No soma centers found.,,,,,,,,
154,670607755,674246759,No soma centers found.,,,,,,,,
155,670666224,674246969,No soma centers found.,,,,,,,,
156,671876425,676439164,No soma centers found.,,,,,,,,
157,671927927,676439242,No soma centers found.,,,,,,,,
158,671943738,676439242,No soma centers found.,,,,,,,,
159,673047103,676444166,No soma centers found.,,,,,,,,
160,673121351,676444226,[],,,,0.05542473235112217,50.87986343789219,917.9992627760888,867.1193993381967,Layer1
161,673139917,676444226,Missing soma center,,,,,,,,
162,673724358,676446689,No soma centers found.,,,,,,,,
163,674240849,679130481,No soma centers found.,,,,,,,,
164,674246494,679130546,[],106.97867547791573,112.46144899791781,0.9512475290968054,0.12173142847261137,109.62771409347744,900.5703413571855,790.9426272637081,Layer1
165,674247723,679131028,[],122.02975541721668,192.01628946108292,0.6355177248748428,0.6419833267516567,611.4716914716905,952.472854031349,341.00116255965844,Layer5
166,674471452,679140271,No soma centers found.,,,,,,,,
167,674238265,679142260,No soma centers found.,,,,,,,,
168,674556708,679142694,No soma centers found.,,,,,,,,
169,674559170,679143295,No soma centers found.,,,,,,,,
170,674582479,679152126,No soma centers found.,,,,,,,,
171,675025710,679153880,No soma centers found.,,,,,,,,
172,675027801,679156484,[],35.16814597181948,106.15935762595896,0.3312769289329222,0.03969846754273409,35.970341693257296,906.0889228163886,870.1185811231313,Layer1
173,676757248,681789481,No soma centers found.,,,,,,,,
174,676768413,681789668,No soma centers found.,,,,,,,,
175,677042379,681790774,No soma centers found.,,,,,,,,
176,677042504,681790793,No soma centers found.,,,,,,,,
177,680898048,681792957,No soma centers found.,,,,,,,,
